,tx,ty,tz,PL,Zlayer,angle
213,0.000000,0.000000,0.000000,12,16,1
214,0.000000,0.000000,0.000000,12,17,1
215,0.000001,-0.000000,0.000001,12,18,1
216,-0.000112,-0.000057,-0.000224,13,1,1
217,-0.000183,0.000151,-0.000365,13,2,1
218,-0.000048,-0.000432,-0.000097,13,3,1
219,0.000254,0.000517,0.000509,13,4,1
220,-0.000054,-0.000317,-0.000108,13,5,1
221,-0.000123,0.000547,-0.000245,13,6,1
222,0.000086,0.000847,0.000172,13,7,1
223,0.000006,-0.000014,0.000012,13,8,1
224,0.000007,0.000001,0.000015,13,9,1
225,0.000002,0.000001,0.000003,13,10,1
226,0.000005,-0.000001,0.000010,13,11,1
227,0.000001,0.000000,0.000001,13,12,1
228,-0.000003,-0.000002,-0.000007,13,13,1
229,0.000000,0.000000,0.000000,13,14,1
230,-0.000000,-0.000000,-0.000000,13,15,1
231,0.000000,0.000000,0.000000,13,16,1
232,0.000000,-0.000000,0.000000,13,17,1
233,-0.000000,-0.000000,-0.000000,13,18,1
234,0.000268,0.000274,0.000536,14,1,1
235,0.000021,-0.000386,0.000042,14,2,1
236,-0.000105,0.000053,-0.000211,14,3,1
237,0.000015,-0.000195,0.000030,14,4,1
238,-0.000001,0.000521,-0.000001,14,5,1
239,-0.000562,0.000375,-0.001124,14,6,1
240,-0.000378,0.001591,-0.000756,14,7,1
241,-0.000007,-0.000068,-0.000014,14,8,1
242,0.000006,0.000002,0.000011,14,9,1
243,0.000000,0.000002,0.000001,14,10,1
244,0.000005,0.000006,0.000010,14,11,1
245,0.000000,0.000000,0.000001,14,12,1
246,-0.000003,-0.000001,-0.000007,14,13,1
247,0.000000,0.000000,0.000000,14,14,1
248,-0.000000,-0.000000,-0.000000,14,15,1
249,0.000000,0.000000,0.000000,14,16,1
250,0.000000,-0.000000,0.000000,14,17,1
251,0.000001,-0.000001,0.000002,14,18,1
252,0.000097,0.000394,0.000194,15,1,1
253,-0.000308,0.000061,-0.000617,15,2,1
254,-0.000210,-0.000550,-0.000421,15,3,1
255,0.000092,0.000315,0.000183,15,4,1
256,-0.000112,0.000558,-0.000224,15,5,1
257,-0.000103,0.000045,-0.000206,15,6,1
258,0.000035,0.000099,0.000070,15,7,1
259,0.000002,-0.000096,0.000004,15,8,1
260,0.000006,0.000003,0.000012,15,9,1
261,0.000002,0.000000,0.000004,15,10,1
262,0.000004,0.000004,0.000008,15,11,1
263,0.000000,-0.000000,0.000001,15,12,1
264,-0.000004,-0.000001,-0.000007,15,13,1
265,0.000000,0.000000,0.000000,15,14,1
266,-0.000000,-0.000000,-0.000000,15,15,1
267,0.000000,0.000000,0.000000,15,16,1
268,0.000000,-0.000000,0.000000,15,17,1
269,0.000000,-0.000001,0.000000,15,18,1
270,0.000333,0.000673,0.000666,16,1,1
271,-0.000142,0.000217,-0.000284,16,2,1
272,-0.000112,0.000508,-0.000223,16,3,1
273,-0.000116,-0.000068,-0.000232,16,4,1
274,-0.000204,0.000274,-0.000408,16,5,1
275,0.000283,-0.000622,0.000566,16,6,1
276,0.000250,-0.000546,0.000500,16,7,1
277,0.000004,-0.000108,0.000008,16,8,1
278,0.000003,0.000002,0.000006,16,9,1
279,0.000002,-0.000001,0.000003,16,10,1
280,0.000005,0.000002,0.000010,16,11,1
281,0.000000,-0.000000,0.000001,16,12,1
282,-0.000004,-0.000001,-0.000007,16,13,1
283,0.000000,0.000000,0.000000,16,14,1
284,-0.000000,-0.000000,-0.000000,16,15,1
285,0.000000,0.000000,0.000000,16,16,1
286,-0.000000,0.000000,-0.000000,16,17,1
287,-0.000001,0.000001,-0.000002,16,18,1
288,0.000199,-0.000489,0.000399,17,1,1
289,-0.000047,0.000136,-0.000095,17,2,1
290,0.000016,0.000565,0.000032,17,3,1
291,0.000190,-0.000153,0.000379,17,4,1
292,-0.000133,0.000548,-0.000266,17,5,1
293,0.000126,-0.000015,0.000252,17,6,1
294,-0.000062,0.000317,-0.000124,17,7,1
295,0.000010,-0.000055,0.000020,17,8,1
296,0.000008,-0.000013,0.000016,17,9,1
297,0.000001,0.000000,0.000002,17,10,1
298,0.000003,-0.000001,0.000006,17,11,1
299,0.000000,-0.000000,0.000001,17,12,1
300,-0.000003,-0.000001,-0.000006,17,13,1
301,0.000000,0.000000,0.000000,17,14,1
302,-0.000000,-0.000000,-0.000000,17,15,1
303,0.000000,0.000000,0.000000,17,16,1
304,-0.000000,-0.000000,-0.000000,17,17,1
305,0.000000,-0.000002,0.000000,17,18,1
306,-0.000344,0.000727,-0.000687,18,1,1
307,0.000201,-0.000288,0.000403,18,2,1
308,0.000177,0.000145,0.000353,18,3,1
309,0.000146,0.000429,0.000291,18,4,1
310,-0.000035,0.000092,-0.000070,18,5,1
311,-0.000221,0.000291,-0.000441,18,6,1
312,-0.000402,0.001067,-0.000803,18,7,1
313,0.000028,-0.000099,0.000057,18,8,1
314,0.000005,-0.000025,0.000010,18,9,1
315,0.000002,-0.000005,0.000004,18,10,1
316,0.000005,0.000002,0.000010,18,11,1
317,0.000001,0.000000,0.000001,18,12,1
318,-0.000003,-0.000002,-0.000006,18,13,1
319,0.000000,0.000000,0.000000,18,14,1
320,-0.000000,-0.000000,-0.000000,18,15,1
321,0.000000,0.000000,0.000000,18,16,1
322,-0.000000,-0.000000,-0.000000,18,17,1
323,-0.000001,-0.000002,-0.000002,18,18,1
324,0.000219,-0.000058,0.000439,19,1,1
325,-0.000204,0.000315,-0.000407,19,2,1
326,0.000112,0.000401,0.000225,19,3,1
327,-0.000162,0.000220,-0.000324,19,4,1
328,0.000318,0.000546,0.000635,19,5,1
329,-0.000230,0.000017,-0.000459,19,6,1
330,-0.000431,0.000402,-0.000863,19,7,1
331,0.000037,-0.000033,0.000074,19,8,1
332,0.000007,-0.000006,0.000015,19,9,1
333,0.000002,-0.000001,0.000004,19,10,1
334,0.000004,0.000004,0.000008,19,11,1
335,0.000000,-0.000000,0.000001,19,12,1
336,-0.000004,-0.000001,-0.000007,19,13,1
337,0.000000,0.000000,0.000000,19,14,1
338,-0.000000,-0.000000,-0.000000,19,15,1
339,0.000000,0.000000,0.000000,19,16,1
340,-0.000000,-0.000000,-0.000000,19,17,1
341,0.000000,-0.000001,0.000000,19,18,1
342,0.000127,-0.000582,0.000254,20,1,1
343,0.000131,0.000218,0.000262,20,2,1
344,-0.000286,0.000213,-0.000573,20,3,1
345,-0.000016,0.000224,-0.000033,20,4,1
346,0.000239,0.000202,0.000478,20,5,1
347,0.000076,-0.000208,0.000152,20,6,1
348,-0.000123,0.000665,-0.000245,20,7,1
349,0.000021,-0.000040,0.000041,20,8,1
350,0.000008,-0.000008,0.000016,20,9,1
351,0.000002,-0.000002,0.000003,20,10,1
352,0.000003,-0.000003,0.000007,20,11,1
353,0.000001,-0.000001,0.000001,20,12,1
354,-0.000002,-0.000001,-0.000004,20,13,1
355,0.000000,0.000000,0.000000,20,14,1
356,-0.000000,-0.000000,-0.000000,20,15,1
357,0.000000,0.000000,0.000000,20,16,1
358,0.000000,0.000000,0.000000,20,17,1
359,0.000000,0.000003,0.000000,20,18,1
360,-0.000227,0.000656,-0.000454,21,1,1
361,0.000124,-0.000482,0.000247,21,2,1
362,-0.000036,0.000069,-0.000071,21,3,1
363,0.000196,0.000316,0.000391,21,4,1
364,-0.000102,0.000799,-0.000205,21,5,1
365,-0.000122,-0.000814,-0.000244,21,6,1
366,-0.000199,-0.001204,-0.000398,21,7,1
367,0.000014,-0.000046,0.000028,21,8,1
368,0.000010,0.000005,0.000020,21,9,1
369,0.000001,-0.000000,0.000003,21,10,1
370,0.000003,-0.000005,0.000007,21,11,1
371,0.000001,-0.000001,0.000001,21,12,1
372,-0.000003,-0.000001,-0.000006,21,13,1
373,0.000000,0.000000,0.000000,21,14,1
374,-0.000000,-0.000000,-0.000000,21,15,1
375,0.000000,0.000000,0.000000,21,16,1
376,-0.000000,0.000000,-0.000000,21,17,1
377,-0.000000,0.000000,-0.000001,21,18,1
378,0.000191,0.000697,0.000382,22,1,1
379,-0.000107,0.001133,-0.000213,22,2,1
380,0.000379,0.000185,0.000759,22,3,1
381,0.000278,-0.000412,0.000556,22,4,1
382,-0.000623,0.001071,-0.001246,22,5,1
383,0.000276,-0.000580,0.000553,22,6,1
384,-0.000264,-0.000563,-0.000529,22,7,1
385,-0.000012,-0.000083,-0.000024,22,8,1
386,0.000007,-0.000003,0.000014,22,9,1
387,0.000002,-0.000002,0.000004,22,10,1
388,0.000003,0.000001,0.000007,22,11,1
389,0.000001,0.000001,0.000001,22,12,1
390,-0.000003,-0.000002,-0.000006,22,13,1
391,0.000000,0.000000,0.000000,22,14,1
392,-0.000000,-0.000000,-0.000000,22,15,1
393,0.000000,0.000000,0.000000,22,16,1
394,-0.000000,0.000000,-0.000000,22,17,1
395,-0.000000,0.000002,-0.000001,22,18,1
396,-0.000040,-0.000752,-0.000080,23,1,1
397,-0.000213,-0.000369,-0.000425,23,2,1
398,0.000001,0.000001,0.000002,23,3,1
399,0.000079,0.000635,0.000158,23,4,1
400,0.000394,0.000425,0.000787,23,5,1
401,-0.000275,0.000085,-0.000549,23,6,1
402,0.000022,-0.000199,0.000043,23,7,1
403,-0.000009,-0.000103,-0.000018,23,8,1
404,0.000006,0.000004,0.000012,23,9,1
