,tx,ty,tz,PL,Zlayer,angle
343,-0.000009,-0.000002,-0.000017,22,8,1
344,-0.000369,0.002270,-0.000739,22,9,1
345,-0.000246,-0.000709,-0.000491,22,10,1
346,0.000448,-0.002239,0.000896,22,11,1
347,0.000249,0.002579,0.000497,22,12,1
348,-0.000003,0.000010,-0.000005,22,13,1
349,-0.000000,0.000000,-0.000000,22,14,1
350,0.000000,0.000000,0.000000,22,15,1
351,0.000001,-0.000003,0.000003,22,16,1
352,-0.000083,-0.003312,-0.000166,23,1,1
353,-0.000117,0.001936,-0.000234,23,2,1
354,-0.000051,-0.000737,-0.000103,23,3,1
355,0.000163,0.001332,0.000326,23,4,1
356,0.000008,-0.000007,0.000016,23,5,1
357,0.000000,0.000001,0.000001,23,6,1
358,-0.000000,0.000001,-0.000000,23,7,1
359,-0.000010,-0.000017,-0.000020,23,8,1
360,-0.000869,-0.002743,-0.001738,23,9,1
361,0.000740,0.000618,0.001480,23,10,1
362,0.000300,-0.001173,0.000599,23,11,1
363,-0.000575,0.003086,-0.001150,23,12,1
364,-0.000000,0.000008,-0.000000,23,13,1
365,-0.000000,0.000000,-0.000000,23,14,1
366,-0.000000,0.000000,-0.000000,23,15,1
367,-0.000001,-0.000008,-0.000002,23,16,1
368,0.000346,-0.002846,0.000691,24,1,1
369,-0.000000,0.001460,-0.000001,24,2,1
370,0.000217,0.000757,0.000435,24,3,1
371,-0.000004,-0.000345,-0.000009,24,4,1
372,-0.000001,-0.000006,-0.000003,24,5,1
373,0.000000,0.000000,0.000000,24,6,1
374,0.000000,0.000001,0.000000,24,7,1
375,-0.000002,0.000005,-0.000004,24,8,1
376,0.000051,0.000588,0.000102,24,9,1
377,-0.000213,-0.002960,-0.000427,24,10,1
378,0.000105,-0.000785,0.000211,24,11,1
379,0.000600,0.000960,0.001199,24,12,1
380,-0.000004,0.000003,-0.000007,24,13,1
381,-0.000000,-0.000000,-0.000000,24,14,1
382,0.000000,-0.000000,0.000000,24,15,1
383,0.000004,-0.000010,0.000008,24,16,1
384,-0.000237,-0.002078,-0.000474,25,1,1
385,-0.000010,0.001537,-0.000019,25,2,1
386,-0.000599,0.001185,-0.001198,25,3,1
387,0.000202,-0.000184,0.000405,25,4,1
388,0.000003,-0.000003,0.000006,25,5,1
389,0.000000,0.000000,0.000000,25,6,1
390,-0.000000,0.000001,-0.000000,25,7,1
391,0.000002,0.000006,0.000005,25,8,1
392,0.000037,-0.000717,0.000074,25,9,1
393,0.000439,0.000948,0.000878,25,10,1
394,0.000123,0.001101,0.000245,25,11,1
395,0.000587,0.002497,0.001173,25,12,1
396,0.000001,0.000013,0.000001,25,13,1
397,-0.000000,0.000000,-0.000000,25,14,1
398,0.000000,-0.000000,0.000000,25,15,1
399,0.000002,-0.000003,0.000004,25,16,1
400,0.000103,-0.002926,0.000206,26,1,1
401,0.000140,0.000211,0.000279,26,2,1
402,-0.000653,-0.001531,-0.001306,26,3,1
403,0.000567,0.000515,0.001133,26,4,1
404,0.000011,-0.000011,0.000023,26,5,1
405,0.000000,0.000000,0.000000,26,6,1
406,-0.000000,0.000000,-0.000000,26,7,1
407,-0.000003,0.000002,-0.000005,26,8,1
408,-0.000327,-0.000772,-0.000654,26,9,1
409,-0.000102,0.000405,-0.000204,26,10,1
410,0.000251,-0.001895,0.000503,26,11,1
411,-0.000505,0.003650,-0.001011,26,12,1
412,-0.000002,0.000018,-0.000004,26,13,1
413,-0.000000,0.000000,-0.000000,26,14,1
414,0.000000,-0.000000,0.000000,26,15,1
415,0.000003,0.000002,0.000005,26,16,1
416,-0.000185,-0.002172,-0.000371,27,1,1
417,-0.000343,0.000520,-0.000687,27,2,1
418,0.000259,-0.000987,0.000518,27,3,1
419,0.000334,0.002157,0.000667,27,4,1
420,0.000004,0.000004,0.000008,27,5,1
421,0.000000,-0.000000,0.000000,27,6,1
422,-0.000000,0.000000,-0.000000,27,7,1
423,-0.000001,-0.000006,-0.000002,27,8,1
424,0.000191,-0.001782,0.000382,27,9,1
425,0.000242,-0.000986,0.000484,27,10,1
426,0.000148,0.000049,0.000297,27,11,1
427,-0.000525,0.002255,-0.001050,27,12,1
428,0.000000,0.000001,0.000000,27,13,1
429,-0.000000,-0.000000,-0.000000,27,14,1
430,0.000000,0.000000,0.000000,27,15,1
431,0.000001,0.000003,0.000002,27,16,1
432,0.000062,-0.002014,0.000124,28,1,1
433,-0.000047,0.000570,-0.000094,28,2,1
434,-0.000696,0.000070,-0.001393,28,3,1
435,0.000298,-0.002286,0.000597,28,4,1
436,0.000008,0.000011,0.000016,28,5,1
437,0.000000,-0.000001,0.000000,28,6,1
438,-0.000000,-0.000000,-0.000000,28,7,1
439,-0.000005,0.000005,-0.000011,28,8,1
440,0.000354,0.001194,0.000708,28,9,1
441,-0.000444,0.000950,-0.000888,28,10,1
442,-0.000225,-0.001470,-0.000449,28,11,1
443,0.000109,0.001823,0.000219,28,12,1
444,-0.000002,0.000003,-0.000004,28,13,1
445,-0.000000,0.000000,-0.000000,28,14,1
446,0.000000,-0.000000,0.000000,28,15,1
447,0.000002,0.000001,0.000004,28,16,1
448,-0.000091,-0.003005,-0.000181,29,1,1
449,0.000078,0.000773,0.000156,29,2,1
450,-0.000782,-0.001015,-0.001563,29,3,1
451,0.001399,0.000510,0.002798,29,4,1
452,0.000013,-0.000012,0.000025,29,5,1
453,-0.000000,-0.000000,-0.000000,29,6,1
454,0.000000,-0.000000,0.000000,29,7,1
455,-0.000002,-0.000011,-0.000004,29,8,1
456,0.000509,-0.000672,0.001019,29,9,1
457,-0.000010,0.000342,-0.000019,29,10,1
458,0.000568,-0.002129,0.001136,29,11,1
459,-0.000562,0.001292,-0.001124,29,12,1
460,-0.000005,-0.000001,-0.000009,29,13,1
461,-0.000000,-0.000000,-0.000000,29,14,1
462,0.000000,0.000000,0.000000,29,15,1
463,0.000002,0.000000,0.000003,29,16,1
464,-0.000138,-0.002325,-0.000276,30,1,1
465,-0.000285,0.000705,-0.000569,30,2,1
466,-0.000911,0.000189,-0.001821,30,3,1
467,0.000058,0.001681,0.000116,30,4,1
468,0.000007,0.000005,0.000014,30,5,1
469,-0.000000,-0.000000,-0.000000,30,6,1
470,-0.000000,-0.000000,-0.000001,30,7,1
471,0.000004,-0.000005,0.000007,30,8,1
472,0.000767,0.001068,0.001534,30,9,1
473,0.000240,0.000179,0.000481,30,10,1
474,0.000066,0.000799,0.000132,30,11,1
475,0.000101,-0.000116,0.000202,30,12,1
476,-0.000001,-0.000004,-0.000001,30,13,1
477,-0.000000,-0.000000,-0.000000,30,14,1
478,0.000000,0.000000,0.000000,30,15,1
479,0.000003,0.000003,0.000006,30,16,1
480,-0.000086,-0.002725,-0.000173,31,1,1
481,-0.000445,0.001720,-0.000891,31,2,1
482,-0.000399,0.000796,-0.000799,31,3,1
483,0.000357,-0.000322,0.000715,31,4,1
484,0.000006,-0.000009,0.000012,31,5,1
485,0.000000,0.000001,0.000000,31,6,1
486,-0.000000,0.000001,-0.000001,31,7,1
487,-0.000013,0.000033,-0.000025,31,8,1
488,0.000412,0.001286,0.000823,31,9,1
489,0.000193,-0.000691,0.000387,31,10,1
490,-0.000192,-0.000552,-0.000383,31,11,1
491,-0.000408,0.002188,-0.000815,31,12,1
492,-0.000005,-0.000010,-0.000009,31,13,1
493,-0.000000,-0.000000,-0.000000,31,14,1
494,-0.000000,0.000000,-0.000000,31,15,1
495,-0.000004,-0.000008,-0.000007,31,16,1
496,-0.000151,-0.003378,-0.000303,32,1,1
497,-0.000154,0.003060,-0.000309,32,2,1
498,-0.000004,-0.001771,-0.000007,32,3,1
499,0.000688,-0.004449,0.001377,32,4,1
500,0.000014,0.000014,0.000028,32,5,1
501,0.000000,0.000001,0.000000,32,6,1
502,0.000000,0.000001,0.000000,32,7,1
503,-0.000007,0.000010,-0.000014,32,8,1
504,-0.000422,0.000490,-0.000843,32,9,1
505,0.000550,0.000632,0.001099,32,10,1
506,0.000311,-0.000135,0.000621,32,11,1
507,0.000172,0.002475,0.000345,32,12,1
508,-0.000007,0.000007,-0.000014,32,13,1
509,-0.000000,-0.000000,-0.000000,32,14,1
510,-0.000000,0.000000,-0.000000,32,15,1
511,0.000001,-0.000006,0.000002,32,16,1
512,-0.000279,-0.001301,-0.000558,33,1,1
513,-0.001012,0.000973,-0.002023,33,2,1
514,-0.000281,0.001374,-0.000561,33,3,1
515,0.000462,-0.002207,0.000924,33,4,1
516,-0.000001,-0.000035,-0.000002,33,5,1
517,0.000000,-0.000001,0.000000,33,6,1
518,-0.000000,-0.000000,-0.000000,33,7,1
519,-0.000011,0.000002,-0.000022,33,8,1
520,0.000457,-0.000254,0.000913,33,9,1
521,-0.000031,0.001556,-0.000063,33,10,1
522,0.000661,-0.000549,0.001323,33,11,1
523,-0.000589,0.000928,-0.001178,33,12,1
524,-0.000006,-0.000003,-0.000012,33,13,1
525,-0.000000,-0.000000,-0.000000,33,14,1
526,0.000000,-0.000000,0.000000,33,15,1
527,0.000002,-0.000005,0.000004,33,16,1
528,-0.000021,-0.001448,-0.000043,34,1,1
529,0.000052,-0.000403,0.000104,34,2,1
530,-0.000607,0.001762,-0.001214,34,3,1
531,0.000478,-0.001847,0.000955,34,4,1
532,0.000011,0.000012,0.000022,34,5,1
533,0.000000,-0.000001,0.000000,34,6,1
534,-0.000000,-0.000001,-0.000000,34,7,1
535,-0.000005,0.000005,-0.000009,34,8,1
536,-0.000480,-0.000783,-0.000960,34,9,1
537,-0.000418,0.002216,-0.000836,34,10,1
538,0.000171,0.001247,0.000342,34,11,1
539,0.000483,0.000114,0.000967,34,12,1
540,-0.000008,-0.000000,-0.000016,34,13,1
541,-0.000000,-0.000000,-0.000000,34,14,1
542,0.000000,0.000000,0.000000,34,15,1
543,0.000001,0.000007,0.000001,34,16,1
544,-0.000822,-0.002383,-0.001644,35,1,1
545,0.000283,0.000596,0.000567,35,2,1
546,-0.000290,-0.002527,-0.000579,35,3,1
547,-0.000003,0.000974,-0.000007,35,4,1
548,0.000005,0.000002,0.000011,35,5,1
549,0.000000,0.000000,0.000000,35,6,1
550,0.000000,-0.000000,0.000000,35,7,1
551,0.000000,-0.000001,0.000000,35,8,1
552,0.000070,-0.000211,0.000141,35,9,1
553,0.000849,-0.000171,0.001698,35,10,1
554,-0.000082,0.000982,-0.000164,35,11,1
555,0.000030,0.001045,0.000061,35,12,1
556,-0.000005,-0.000003,-0.000010,35,13,1
557,-0.000000,0.000000,-0.000000,35,14,1
558,0.000000,0.000000,0.000000,35,15,1
559,0.000000,0.000002,0.000000,35,16,1
560,-0.000684,-0.003655,-0.001369,36,1,1
561,-0.000182,0.000714,-0.000363,36,2,1
562,-0.000320,0.001770,-0.000641,36,3,1
563,0.000356,0.000971,0.000712,36,4,1
564,-0.000001,-0.000003,-0.000001,36,5,1
565,0.000000,0.000001,0.000001,36,6,1
566,0.000000,0.000001,0.000000,36,7,1
567,-0.000002,-0.000003,-0.000004,36,8,1
568,-0.000759,0.001457,-0.001519,36,9,1
