,tx,ty,tz,PL,angle
0,-0.001709,0.006993000000000001,0.003423,70,1
0,-0.00279,0.0020829999999999998,-0.002236,1,2
0,-0.001223,0.001135,-0.0014039999999999999,2,2
0,0.00013600000000000027,-0.0004980000000000001,0.0008640000000000002,3,2
0,0.0017830000000000003,-0.0008999999999999998,0.0006100000000000001,4,2
0,0.0012010000000000002,-0.00014300000000000011,-0.0004639999999999999,5,2
0,0.00015000000000000029,-0.0006649999999999996,0.00117,6,2
0,-0.00010099999999999974,-4.000000000000005e-05,0.00013299999999999955,7,2
0,0.0006670000000000002,-0.000632,0.0007879999999999999,8,2
0,0.00021699999999999975,-0.0003389999999999999,0.000509,9,2
0,-0.00020199999999999992,-0.000181,0.00046899999999999996,10,2
0,-0.0002869999999999998,0.00064,-0.0010400000000000001,11,2
0,-0.001472,-0.0003089999999999999,0.0014950000000000002,12,2
0,-0.001039,0.0002760000000000001,0.00011400000000000017,13,2
0,-0.0033,0.00024399999999999994,0.001576,14,2
0,-0.0006919999999999994,-0.0005589999999999999,0.00149,15,2
0,-0.0001659999999999996,0.00015099999999999988,-0.00018400000000000003,16,2
0,-0.001488,0.0006239999999999999,-0.0002670000000000003,17,2
0,0.0015039999999999995,-0.00046499999999999965,-4.599999999999982e-05,18,2
0,0.0018710000000000003,-0.001228,0.001179,19,2
0,0.002481,-0.0023220000000000003,0.0028829999999999997,20,2
0,-0.0006170000000000004,-0.0005499999999999999,0.0014269999999999997,21,2
0,-0.0011389999999999998,0.000874,-0.000956,22,2
0,-0.002252,0.0012429999999999997,-0.0009750000000000003,23,2
0,0.00031800000000000036,0.0008080000000000001,-0.0017289999999999999,24,2
0,-0.0006969999999999997,0.00012600000000000008,0.00019600000000000016,25,2
0,-0.0007589999999999997,0.00098,-0.001394,26,2
0,-0.0026629999999999996,0.001565,-0.00133,27,2
0,-0.001683,-0.0010289999999999995,0.002995,28,2
0,0.000596,-0.0007210000000000002,0.0010040000000000001,29,2
0,-0.003714,0.0025980000000000005,-0.002641,30,2
0,-0.000526,-0.000662,0.0015810000000000002,31,2
0,-0.0011169999999999997,0.0009029999999999999,-0.0010309999999999998,32,2
0,-0.00149,-0.0013739999999999998,0.0035379999999999995,33,2
0,-0.002587,-8.700000000000008e-05,0.0017650000000000003,34,2
0,-0.00038100000000000005,0.0002580000000000001,-0.0002570000000000002,35,2
0,-0.0004000000000000004,-0.0009999999999999998,0.002149,36,2
0,0.002693,0.0001929999999999998,-0.0020340000000000002,37,2
0,-0.0005829999999999999,-0.0008030000000000003,0.0018899999999999998,38,2
0,0.0028010000000000005,0.000919,-0.0034779999999999993,39,2
0,0.0003529999999999998,0.001001,-0.002123,40,2
0,-0.0035510000000000003,0.001627,-0.0008999999999999998,41,2
0,0.0005459999999999992,0.001363,-0.0029300000000000003,42,2
0,0.0010390000000000002,0.00010300000000000001,-0.000842,43,2
0,0.0007399999999999998,-0.0005799999999999997,0.0006459999999999998,44,2
0,0.0005819999999999988,0.0004960000000000001,-0.0013019999999999998,45,2
0,-0.0025399999999999997,0.002333,-0.0028730000000000006,46,2
0,-0.0007770000000000001,-0.0009670000000000003,0.0023229999999999995,47,2
0,0.0009439999999999997,0.000255,-0.0010669999999999998,48,2
0,-0.006609000000000001,0.004771999999999999,-0.004992999999999999,49,2
0,-0.0009590000000000002,0.00015600000000000005,0.00029599999999999993,50,2
0,-0.0016309999999999992,0.001297,-0.0014569999999999997,51,2
0,-0.001058,0.0005989999999999997,-0.0004860000000000001,52,2
0,-0.003262,0.001841,-0.0014870000000000005,53,2
0,0.001589,0.0007780000000000003,-0.002463,54,2
0,0.0008220000000000005,0.0003079999999999999,-0.001096,55,2
0,-0.002446,-0.00034500000000000004,0.00217,56,2
0,-0.002073,0.00034399999999999996,0.0006279999999999998,57,2
0,-0.001891,0.0022559999999999998,-0.0031199999999999995,58,2
0,-0.006766,0.0035330000000000005,-0.0025399999999999997,59,2
0,-0.0016979999999999999,0.0020169999999999997,-0.0027849999999999997,60,2
0,0.0036920000000000004,0.0006230000000000001,-0.0034649999999999993,61,2
0,0.0010369999999999997,0.00010899999999999994,-0.00085,62,2
0,-0.007347000000000001,0.002474,-0.00015999999999999971,63,2
0,0.0025039999999999997,-0.0011849999999999999,0.0007070000000000002,64,2
0,0.0011620000000000003,0.000823,-0.002283,65,2
0,-0.0001290000000000002,0.0006330000000000003,-0.001127,66,2
0,0.0044540000000000005,-0.0009450000000000001,-0.0009590000000000003,67,2
0,-0.007338000000000001,0.0031969999999999993,-0.00155,68,2
0,-0.002332999999999999,-0.0007860000000000001,0.002938,69,2
0,-0.0026290000000000003,0.002636,-0.003385,70,2
0,0.00012599999999999986,0.002918,-0.003227,1,3
0,-1.9999999999999998e-05,0.00044799999999999994,-0.0005600000000000001,2,3
0,-0.00046899999999999996,-0.000719,8.9e-05,3,3
0,-0.001355,-0.001413,-0.0005329999999999998,4,3
0,-0.001397,-0.0017070000000000002,-0.0002530000000000001,5,3
0,-0.0014059999999999997,-0.001094,-0.000982,6,3
0,-0.001453,-0.0014339999999999997,-0.0006679999999999998,7,3
0,-0.0028609999999999994,-0.0030590000000000005,-0.0010279999999999998,8,3
0,-0.0006610000000000001,-0.0018469999999999997,0.0011030000000000002,9,3
0,-0.0014640000000000002,-0.001642,-0.0004429999999999998,10,3
0,-0.0010729999999999997,-0.001791,0.00036300000000000004,11,3
0,-0.0021720000000000003,-0.0019400000000000003,-0.0012330000000000002,12,3
0,-0.0017519999999999997,-0.002584999999999999,0.00020399999999999986,13,3
0,-0.0015540000000000003,-0.001516,-0.0007310000000000001,14,3
0,0.000156,-0.00046099999999999993,0.000796,15,3
0,-0.001152,-0.0015150000000000005,-7.799999999999984e-05,16,3
0,-0.000471,-0.001706,0.0012410000000000001,17,3
0,-0.001549,-0.0026699999999999996,0.000635,18,3
0,-0.000508,-0.00011700000000000013,-0.0006890000000000002,19,3
0,-0.001579,-0.0017719999999999997,-0.0004700000000000001,20,3
0,-0.002274,-0.001968,-0.0013679999999999999,21,3
0,-0.001704,-0.002424,8.899999999999989e-05,22,3
0,-0.002805,-0.001902,-0.0023060000000000003,23,3
0,-0.0006669999999999998,-0.001638,0.000845,24,3
0,-0.0017070000000000002,-0.0038889999999999997,0.001816,25,3
0,-0.0020329999999999997,-0.0016170000000000002,-0.001388,26,3
0,-0.0023859999999999997,-0.003096999999999999,-0.0002179999999999999,27,3
0,-0.0007109999999999998,0.00046499999999999997,-0.0016929999999999996,28,3
0,-0.0020540000000000003,-0.001715,-0.0013089999999999998,29,3
0,-0.0015799999999999998,-0.00021700000000000023,-0.0023020000000000002,30,3
0,-0.0016019999999999997,-0.0037139999999999994,0.001774,31,3
0,-0.001112,-0.000934,-0.0007019999999999998,32,3
0,-0.001069,-0.0012069999999999997,-0.00030799999999999995,33,3
0,-0.001998,-0.003658,0.0010719999999999996,34,3
0,-0.0023669999999999997,-0.004489,0.0014500000000000003,35,3
0,-0.001061,-0.0001510000000000001,-0.0015370000000000004,36,3
0,-0.002721,-0.0038210000000000006,8.699999999999995e-05,37,3
0,-0.0017000000000000001,-0.0030360000000000005,0.000824,38,3
0,-0.002351,-0.0011000000000000003,-0.0025100000000000005,39,3
0,-0.0009850000000000002,-0.0020150000000000003,0.0007790000000000001,40,3
0,-0.001425,-0.0013609999999999998,-0.0007050000000000004,41,3
0,0.0001969999999999999,0.0014050000000000002,-0.0013329999999999998,42,3
0,-0.0032329999999999998,-0.0028140000000000005,-0.0019270000000000001,43,3
0,-0.001369,-0.005089999999999998,0.0037649999999999997,44,3
0,-0.001314,0.0009800000000000002,-0.003278,45,3
0,-0.002445,-0.0007210000000000001,-0.0031080000000000005,46,3
0,-0.0020549999999999995,-0.0015349999999999997,-0.001521,47,3
0,-0.0029519999999999998,-0.004978,0.001078,48,3
0,-0.0012009999999999998,-0.002086,0.0005099999999999998,49,3
0,-0.0012830000000000007,-0.0030160000000000005,0.001471,50,3
0,-0.004182,-0.0051199999999999996,-0.0007469999999999996,51,3
0,-0.0012070000000000002,-0.0028759999999999997,0.001428,52,3
0,-0.000294,-0.00038299999999999993,-2.6000000000000144e-05,53,3
0,-0.00212,-0.001451,-0.0017220000000000004,54,3
0,-0.0025289999999999996,-0.0011249999999999997,-0.0027670000000000004,55,3
0,-0.004813,-0.004690999999999999,-0.0022740000000000004,56,3
0,0.0006879999999999998,-0.0014349999999999996,0.002802,57,3
0,-0.001669,-0.005989,0.004339,58,3
0,-0.003817,-0.005501000000000001,0.00029400000000000026,59,3
0,-0.00167,-0.003553000000000001,0.0014789999999999996,60,3
0,-0.002447,-0.005264999999999999,0.002228,61,3
0,-0.005064,-0.003549,-0.004024000000000001,62,3
0,-0.0017010000000000003,-0.0011799999999999994,-0.0013679999999999999,63,3
0,0.002243,0.0021160000000000003,0.0011409999999999999,64,3
0,-0.001979,-0.001888,-0.0009819999999999998,65,3
0,-0.002608,-0.0008389999999999999,-0.0032319999999999996,66,3
0,-0.0034279999999999988,-0.006707,0.002337,67,3
0,-0.0029999999999999996,-0.0014159999999999993,-0.0031899999999999997,68,3
0,-0.00040800000000000016,-0.00010200000000000088,-0.0005409999999999997,69,3
0,2.80000000000003e-05,0.00197,-0.0022689999999999997,70,3
0,-0.002425,0.0035379999999999995,0.00023499999999999975,1,4
0,-0.001059,0.001049,-0.0004770000000000002,2,4
0,0.0006559999999999999,-0.0019010000000000003,-0.0011779999999999998,3,4
0,0.0008280000000000002,-0.0014420000000000001,-0.00035699999999999995,4,4
0,-0.000475,6.999999999999991e-05,-0.0006860000000000002,5,4
0,0.0024000000000000002,-0.003970999999999999,-0.0007850000000000001,6,4
0,0.00012200000000000004,-3.799999999999973e-05,0.00015199999999999995,7,4
0,0.000285,-0.0014220000000000007,-0.0012100000000000001,8,4
0,-0.0003500000000000001,-2.0000000000002112e-06,-0.0005629999999999998,9,4
0,0.0011849999999999994,-0.0024970000000000005,-0.0010170000000000001,10,4
0,0.001579,-0.003441,-0.001494,11,4
0,0.0008420000000000003,-0.0006710000000000007,0.0005740000000000001,12,4
0,-5.000000000000013e-06,-0.001731,-0.0020410000000000003,13,4
0,0.0005100000000000001,-0.0022449999999999996,-0.001813,14,4
0,-0.00043900000000000015,0.00011499999999999998,-0.0005759999999999999,15,4
0,0.000503,3.600000000000013e-05,0.0008550000000000002,16,4
0,0.001013,-0.0032329999999999998,-0.002161000000000001,17,4
0,0.0006839999999999999,-0.002953999999999999,-0.0023679999999999994,18,4
0,0.0005759999999999999,-0.0015099999999999998,-0.0008390000000000001,19,4
0,0.0008689999999999998,-0.0020619999999999996,-0.0010179999999999998,20,4
0,0.0011569999999999996,-0.0010770000000000003,0.0006040000000000004,21,4
0,0.001922000000000001,-0.004505000000000001,-0.002183,22,4
0,0.0027329999999999998,-0.0041340000000000005,-0.000432,23,4
0,0.0015709999999999995,-0.0037470000000000016,-0.0018620000000000002,24,4
0,-0.0013030000000000001,0.0001830000000000001,-0.0018889999999999998,25,4
0,0.0007329999999999998,-0.0006540000000000001,0.0004159999999999998,26,4
0,0.0010870000000000003,-0.000918,0.000678,27,4
0,0.00031199999999999983,-0.002521,-0.0024580000000000005,28,4
0,-0.0001219999999999996,-0.001281,-0.0017010000000000005,29,4
0,0.002653,-0.004318999999999999,-0.0007870000000000002,30,4
0,0.0013579999999999994,-0.001885,-2.099999999999997e-05,31,4
0,0.0011989999999999998,-0.0032339999999999995,-0.0018599999999999999,32,4
0,0.0014650000000000002,-0.004181000000000001,-0.0025459999999999997,33,4
0,0.0014030000000000008,-0.0005840000000000001,0.0015809999999999993,34,4
0,0.004358,-0.004533,0.0017250000000000002,35,4
0,0.0008869999999999999,-0.004333999999999999,-0.0036639999999999997,36,4
0,0.0037979999999999997,-0.004112000000000001,0.0013120000000000002,37,4
0,-0.0006419999999999998,-0.003745,-0.005441,38,4
0,0.0032519999999999997,-0.0018489999999999997,0.00309,39,4
0,0.00038300000000000026,-0.0018200000000000009,-0.0015190000000000006,40,4
0,0.00044300000000000003,-0.002279,-0.0019619999999999993,41,4
0,0.0030879999999999996,-0.0073409999999999994,-0.0036340000000000005,42,4
0,0.0015069999999999997,-0.001427,0.0007619999999999999,43,4
0,0.00014100000000000083,-0.004534000000000002,-0.005105999999999999,44,4
0,0.002234,-0.002854,0.000258,45,4
0,0.0022459999999999997,-0.003209,-0.0001339999999999999,46,4
0,0.001155,-0.0024200000000000007,-0.0009739999999999998,47,4
0,0.005438,-0.002641999999999999,0.005691,48,4
0,-0.0002109999999999997,-0.0038699999999999997,-0.004895,49,4
0,0.0021589999999999995,-0.00309,-0.00013500000000000014,50,4
0,0.0013930000000000001,-0.004084,-0.00255,51,4
0,0.002753,-0.002304,0.001749,52,4
0,0.004,-0.005724,-0.000255,53,4
0,0.0014229999999999998,-0.005875999999999999,-0.0046029999999999995,54,4
0,0.00014099999999999985,0.002277,0.0029040000000000003,55,4
0,0.001472,-0.004086000000000001,-0.0024259999999999998,56,4
0,0.0033159999999999995,-0.004869,-0.000354,57,4
0,0.004836,-0.004345000000000002,0.0027110000000000003,58,4
0,0.002202,-0.0035479999999999995,-0.0006069999999999999,59,4
0,0.004254999999999999,-0.007167000000000001,-0.0015430000000000008,60,4
0,0.0013239999999999999,-0.002485,-0.0007819999999999994,61,4
0,0.004052999999999999,-0.006638,-0.0012449999999999998,62,4
0,0.00015899999999999972,-0.0007470000000000004,-0.0006200000000000001,63,4
0,0.0025889999999999997,-0.0019330000000000003,0.001917,64,4
0,0.0008979999999999997,-0.0049180000000000005,-0.00433,65,4
0,0.0031709999999999993,-0.008175000000000002,-0.004473000000000001,66,4
0,0.004416000000000001,-0.005181,0.001056,67,4
0,-0.0016960000000000002,0.005533,0.0037550000000000005,68,4
0,0.0030820000000000005,-0.004711,-0.000547,69,4
0,0.0008439999999999993,0.0002979999999999988,0.0017169999999999998,70,4
0,-0.001352,0.000324,0.001452,1,5
0,8.599999999999998e-05,0.00030100000000000005,0.0005129999999999999,2,5
0,0.0010799999999999998,-0.00024299999999999992,-0.0011300000000000001,3,5
0,-0.0007309999999999999,0.000321,0.001062,4,5
0,0.00026500000000000004,0.000317,0.000437,5,5
0,0.00034199999999999996,0.000587,0.0009080000000000002,6,5
0,0.0002459999999999999,0.00041499999999999995,0.0006370000000000002,7,5
0,0.00040300000000000004,-0.0002030000000000002,-0.0006389999999999999,8,5
0,0.0011670000000000003,0.0004359999999999999,0.00010800000000000028,9,5
0,0.00024200000000000014,0.000321,0.00046899999999999996,10,5
0,0.0013910000000000003,0.0006610000000000001,0.000396,11,5
0,-0.0002180000000000002,0.000564,0.0012080000000000003,12,5
0,0.001112,5.100000000000017e-05,-0.0005880000000000002,13,5
0,0.001506,0.0003999999999999999,-0.0001710000000000001,14,5
0,2.0999999999999914e-05,0.00019900000000000004,0.00036300000000000004,15,5
0,0.0005130000000000002,-0.00029399999999999967,-0.0008750000000000002,16,5
0,0.0021889999999999995,0.000252,-0.0008719999999999999,17,5
0,-0.0005229999999999998,0.0012280000000000001,0.002657,18,5
0,0.0015699999999999996,0.00015899999999999996,-0.0006699999999999998,19,5
0,-0.0016679999999999998,-6.199999999999988e-05,0.0009149999999999999,20,5
0,-0.00026,0.000536,0.0011840000000000002,21,5
0,0.0012590000000000001,4.999999999999966e-06,-0.000769,22,5
0,-0.0030340000000000002,-0.001134,-0.0002849999999999999,23,5
0,0.0027219999999999996,0.002258,0.0026100000000000003,24,5
0,0.0010880000000000002,2.8999999999999987e-05,-0.0006169999999999999,25,5
0,-0.001976,-7.599999999999996e-05,0.0010809999999999997,26,5
0,0.0012119999999999995,-0.00012400000000000017,-0.0009880000000000002,27,5
0,0.004341,0.0013670000000000002,-8.199999999999982e-05,28,5
0,0.001296,0.00033099999999999997,-0.000169,29,5
0,0.000964,0.000848,0.001009,30,5
0,-0.0008840000000000002,-0.000681,-0.000751,31,5
0,-0.001847999999999999,-0.000683,-0.00015499999999999995,32,5
0,0.002688,0.002258,0.00263,33,5
0,-0.0003000000000000002,-0.000887,-0.001503,34,5
0,-0.00018299999999999979,-0.000214,-0.000295,35,5
0,0.0015000000000000002,0.001285,0.0015170000000000001,36,5
0,0.0012869999999999997,-0.0005989999999999999,-0.0019320000000000001,37,5
0,0.00026500000000000026,-0.00019100000000000012,-0.0005320000000000001,38,5
0,0.0009699999999999997,0.0020949999999999996,0.003385,39,5
0,0.0021609999999999997,0.0007999999999999999,0.00018300000000000006,40,5
0,0.0017950000000000002,0.0017790000000000002,0.002277,41,5
0,0.0012720000000000001,-0.00016299999999999995,-0.001099,42,5
0,0.0020949999999999996,0.000436,-0.0004639999999999999,43,5
0,0.0006429999999999999,-0.00025999999999999987,-0.0008930000000000003,44,5
0,0.0001540000000000002,0.0022819999999999997,0.004246,45,5
0,-0.0028170000000000005,0.0002829999999999999,0.0022789999999999998,46,5
0,0.0053029999999999996,0.001198,-0.0010029999999999996,47,5
0,-0.00043700000000000054,-0.001006,-0.0016439999999999996,48,5
0,-0.0011649999999999998,0.001463,0.003502,49,5
0,-9.199999999999974e-05,0.0007980000000000004,0.0015719999999999996,50,5
0,0.00396,-0.0007119999999999999,-0.0038039999999999992,51,5
0,0.0018840000000000005,0.00011999999999999985,-0.0009349999999999995,52,5
0,-0.002546,0.0002380000000000003,0.002027,53,5
0,0.004298,0.002242,0.001611,54,5
0,0.0053739999999999994,0.0014549999999999997,-0.0005550000000000002,55,5
0,0.0008749999999999997,0.0009599999999999999,0.0012859999999999998,56,5
0,-0.0024179999999999996,0.0003739999999999997,0.002206,57,5
0,0.004094,0.003476,0.004079,58,5
0,0.002106,0.0009360000000000001,0.00047699999999999967,59,5
0,0.005561,0.0005809999999999999,-0.002334,60,5
0,0.0012089999999999996,-0.0007409999999999999,-0.002155,61,5
0,0.0014709999999999999,0.001094,0.0011710000000000002,62,5
0,-0.002432,0.0019430000000000003,0.005200000000000001,63,5
0,0.0015389999999999996,-2.6000000000000036e-05,-0.0010010000000000002,64,5
0,-0.0008590000000000001,-0.0025300000000000006,-0.004283000000000001,65,5
0,-0.0012920000000000002,-0.000915,-0.0009370000000000001,66,5
0,0.004788000000000001,0.006676000000000001,0.009739999999999999,67,5
0,0.001468000000000001,-0.000764,-0.002358999999999999,68,5
0,0.0005109999999999996,-0.00022200000000000008,-0.000742,69,5
0,0.0005079999999999996,0.004434,0.008128,70,5
0,-0.001372,0.003614,0.0,1,6
0,-0.0005350000000000001,0.0011610000000000001,0.0,2,6
0,0.0007730000000000005,-0.000912,0.0,3,6
0,-0.001511,-0.00019900000000000012,0.0,4,6
0,-0.00022699999999999993,-0.0004190000000000001,0.0,5,6
0,0.0004580000000000001,-2.2000000000000074e-05,0.0,6,6
0,-0.0010630000000000001,-0.0002500000000000001,0.0,7,6
0,-0.0011029999999999998,0.0007810000000000001,0.0,8,6
0,-0.0014879999999999997,-8.899999999999972e-05,0.0,9,6
0,-0.000534,-0.0019270000000000003,0.0,10,6
0,-0.0006270000000000003,0.001818,0.0,11,6
0,-0.001496,0.00034199999999999996,0.0,12,6
0,-0.002038,0.0011339999999999998,0.0,13,6
0,-0.0022549999999999996,-0.0020310000000000007,0.0,14,6
0,-0.0013399999999999996,-8.300000000000019e-05,0.0,15,6
0,-0.000454,0.0026360000000000003,0.0,16,6
0,-0.002337,0.00074,0.0,17,6
0,0.0004069999999999996,-0.0028270000000000005,0.0,18,6
0,-0.003489,0.0016190000000000002,0.0,19,6
0,-0.00226,0.00012199999999999996,0.0,20,6
0,-0.001158,0.0002940000000000001,0.0,21,6
0,-0.003184,-0.00012099999999999995,0.0,22,6
0,0.002293,-0.002569999999999999,0.0,23,6
0,-0.0010359999999999998,0.0020419999999999995,0.0,24,6
0,-0.0018259999999999997,-0.0014990000000000001,0.0,25,6
0,-0.0010980000000000002,0.0014730000000000001,0.0,26,6
0,-0.001584,0.0006300000000000001,0.0,27,6
0,-0.00044699999999999997,-0.00294,0.0,28,6
0,-0.0005890000000000002,0.0006219999999999997,0.0,29,6
0,-0.000716,0.0004549999999999997,0.0,30,6
0,0.0005119999999999999,0.0010769999999999998,0.0,31,6
0,0.0013550000000000003,-9.500000000000025e-05,0.0,32,6
0,-0.002058999999999999,-0.0009369999999999997,0.0,33,6
0,-0.0036029999999999994,0.0019500000000000001,0.0,34,6
0,-0.0009819999999999998,-0.0001500000000000005,0.0,35,6
0,-0.0029709999999999992,0.0029619999999999994,0.0,36,6
0,-0.0012580000000000004,0.002973000000000001,0.0,37,6
0,0.0009490000000000003,-0.004225,0.0,38,6
0,0.0018050000000000006,-0.0006290000000000004,0.0,39,6
0,-0.0032850000000000006,0.004628,0.0,40,6
0,0.0009920000000000005,0.001796,0.0,41,6
0,-0.0015209999999999998,0.00030400000000000034,0.0,42,6
0,-0.0019349999999999999,-0.00161,0.0,43,6
0,-0.004522,0.0038120000000000003,0.0,44,6
0,-0.0037749999999999997,0.0018450000000000003,0.0,45,6
0,0.0018969999999999996,0.0018709999999999994,0.0,46,6
0,-0.002814,0.003251,0.0,47,6
0,0.001996,-0.0041,0.0,48,6
0,0.0016349999999999997,-0.0017690000000000002,0.0,49,6
0,-0.0036429999999999995,0.004296,0.0,50,6
0,1.9000000000000513e-05,0.005487999999999999,0.0,51,6
0,-0.005535999999999998,0.0005460000000000002,0.0,52,6
0,-0.0005420000000000002,-0.003486,0.0,53,6
0,-0.001306,0.006389000000000001,0.0,54,6
0,0.0002400000000000001,0.002072000000000001,0.0,55,6
0,0.0005220000000000001,-0.004825,0.0,56,6
0,0.00428,0.004025,0.0,57,6
0,-0.005398999999999999,0.00265,0.0,58,6
0,-0.0062660000000000025,0.003110999999999999,0.0,59,6
0,-0.0009739999999999996,0.005465,0.0,60,6
0,-0.003920999999999999,0.005351000000000001,0.0,61,6
0,0.004608,-0.0033110000000000006,0.0,62,6
0,-0.005835000000000002,0.0068530000000000015,0.0,63,6
0,0.0037149999999999996,-0.0010260000000000007,0.0,64,6
0,-0.004136999999999999,0.0009540000000000002,0.0,65,6
0,-0.004908,0.013116,0.0,66,6
0,-0.002063,0.0010269999999999995,0.0,67,6
0,-0.00443,0.0048980000000000004,0.0,68,6
0,-0.0017230000000000001,-0.0022509999999999995,0.0,69,6
0,-0.0024989999999999995,0.004886000000000001,0.0,70,6
0,-0.001139,0.004547000000000001,0.00228,1,7
0,-0.000778,0.000725,0.0015590000000000003,2,7
0,-9.999999999999994e-05,-0.0012009999999999998,0.000201,3,7
0,0.0004680000000000001,-0.0007230000000000003,-0.0009370000000000001,4,7
0,0.00044800000000000016,-0.0012909999999999994,-0.0009020000000000001,5,7
0,0.0002860000000000001,-0.0008249999999999996,-0.000572,6,7
0,0.000396,0.0010829999999999998,-0.000792,7,7
0,0.00032500000000000004,-0.0015269999999999988,-0.0006510000000000001,8,7
0,0.00011300000000000009,0.00021600000000000015,-0.00022600000000000007,9,7
0,0.00023099999999999998,-0.0012599999999999994,-0.000458,10,7
0,-0.0006729999999999999,0.0009049999999999998,0.001351,11,7
0,0.0004850000000000001,0.0013289999999999999,-0.000964,12,7
0,0.0011030000000000002,-0.0004630000000000003,-0.002206,13,7
0,-0.0008320000000000001,0.00016199999999999998,0.0016639999999999997,14,7
0,-0.00013900000000000013,0.0006910000000000001,0.00028299999999999994,15,7
